咪咕赛事,#genre#
电影_许氏三杰,http://cfss.cc/cdn/hy/11602033.flv
电影_经典港片,http://cfss.cc/cdn/hy/11352965.flv
电影_镖行天下,http://cfss.cc/cdn/hy/11352969.flv
电影_高能反转,http://cfss.cc/cdn/hy/11352887.flv
电影_喜乐影院,http://cfss.cc/cdn/hy/21059580.flv
电影_蘑菇影厅,http://cfss.cc/cdn/hy/11601981.flv
电影_搞笑恐怖,http://cfss.cc/cdn/hy/11601960.flv
电影_死神来了,http://cfss.cc/cdn/hy/11352903.flv
电影_变形金刚,http://cfss.cc/cdn/hy/21059596.flv
电影_怪兽系列,http://cfss.cc/cdn/hy/21059554.flv
剧集_老三国,http://cfss.cc/cdn/hy/11602081.flv
剧集_新三国,http://cfss.cc/cdn/hy/11352944.flv
剧集_新水浒,http://cfss.cc/cdn/hy/11342384.flv
剧集_纪晓岚,http://cfss.cc/cdn/hy/11342396.flv
剧集_庆余年,http://cfss.cc/cdn/hy/11352960.flv
剧集_雍正王朝,http://cfss.cc/cdn/hy/11342439.flv
剧集_士兵突击,http://cfss.cc/cdn/hy/11342430.flv
剧集_爱情公寓,http://cfss.cc/cdn/hy/11336726.flv
剧集_武林外传,http://cfss.cc/cdn/hy/21059598.flv

港灣频道,#genre#
凤凰中文台,
凤凰资讯台,http://pp.xmzb.xyz/345.php?id=3231316239383630656134353235626362636465376366333032653035613434267469643d74762669643d3231&auth=111333
凤凰香港台,http://pp.xmzb.xyz/345.php?id=6633376234316230613830333832333061333932306538613830663762333933267469643d74762669643d3232&auth=111333
TVB翡翠台,http://pp.xmzb.xyz/345.php?id=3237373732313533366139633735646664353730616164326464616362643264267469643d74762669643d3234&auth=111333
TVB无线新闻台,http://pp.xmzb.xyz/345.php?id=6661323936396438343730643764663930363964646533633033393930663964267469643d74762669643d3235&auth=111333
TVB Plus,http://pp.xmzb.xyz/345.php?id=3036613131393031653030343730353234333764363632653235386336653863267469643d74762669643d3236&auth=111333
TVB明珠台,http://pp.xmzb.xyz/345.php?id=3135363565333032313062646633636437343438386431636133616134306536267469643d74762669643d3237&auth=111333
香港有线新闻台,http://pp.xmzb.xyz/345.php?id=3431633035626437336539626437636165653537343737326362353039653432267469643d74762669643d3239&auth=111333
香港有线18台,http://pp.xmzb.xyz/345.php?id=3938386639643133643736386161323862323131636264303234626264666230267469643d74762669643d3330&auth=111333
香港有线18台(备),http://pp.xmzb.xyz/345.php?id=3063326466376461316339633233353339323635613735616133636462366435267469643d74762669643d3331&auth=111333
NOW直播台,http://pp.xmzb.xyz/345.php?id=3166653330656165303664616537323066613239336132646434653262316133267469643d74762669643d3335&auth=111333
NOW新闻台,http://pp.xmzb.xyz/345.php?id=3362356339663863643165363066623538356339323165626461633265663665267469643d74762669643d3336&auth=111333
NOW财经台,http://pp.xmzb.xyz/345.php?id=3164643531326532343964326362373963363934383636393765373363393936267469643d74762669643d3337&auth=111333
ViuTV,http://pp.xmzb.xyz/345.php?id=6261326233633864323136326532346132303466353232303965386530323738267469643d74762669643d3338&auth=111333
ViuTV6,http://pp.xmzb.xyz/345.php?id=3133646538643862643830336537393036663862663137376135333633633662267469643d74762669643d3339&auth=111333
HOY国际财经台,http://pp.xmzb.xyz/345.php?id=6131653362613462343966333136656230323463646564633535386462373733267469643d74762669643d3431&auth=111333
HOY资讯台,http://pp.xmzb.xyz/345.php?id=6530356131313835393732636436666439343965343534633463633637336537267469643d74762669643d3432&auth=111333
HOY TV,http://pp.xmzb.xyz/345.php?id=3837306465313239313832366231666134343565666132336465653966346434267469643d74762669643d3433&auth=111333
港台电视31,http://pp.xmzb.xyz/345.php?id=6330636335306438333838666639666533303561306465383064663233303331267469643d74762669643d3435&auth=111333
港台电视32,http://pp.xmzb.xyz/345.php?id=3433336436626631653131363832636530356133363830613137393866623032267469643d74762669643d3436&auth=111333
中天新闻台,http://pp.xmzb.xyz/345.php?id=3763336536346666353361646261313761666161313864386134316435373933267469643d74762669643d3439&auth=111333
东森新闻台,http://pp.xmzb.xyz/345.php?id=3831646362636465356336303333323834316436656133313835623633303962267469643d74762669643d3530&auth=111333
东森财经新闻台,http://pp.xmzb.xyz/345.php?id=3166376665323364633330623733653431623632666535643032313662353033267469643d74762669643d3531&auth=111333
中视新闻台,http://pp.xmzb.xyz/345.php?id=3639316464626665313763353335346137383962313365653733303430393839267469643d74762669643d3532&auth=111333
台视新闻台,http://pp.xmzb.xyz/345.php?id=6466303837303265346561643264313134313665386138303932346365356536267469643d74762669643d3533&auth=111333
三立新闻台,http://pp.xmzb.xyz/345.php?id=3030613330613530313666666635326264383864653666666631306535316261267469643d74762669643d3534&auth=111333
民视新闻台,http://pp.xmzb.xyz/345.php?id=3231633239313730646438626464313232663135643963323163303634643663267469643d74762669643d3536&auth=111333
民视新闻台,http://pp.xmzb.xyz/345.php?id=3639633561653439323636333732666232626166396634313666663036313661267469643d74762669643d313130&auth=111333
华视新闻台,http://pp.xmzb.xyz/345.php?id=6534316237663864393333623466656333346131393262646561633566333065267469643d74762669643d3537&auth=111333
镜电视新闻台,http://pp.xmzb.xyz/345.php?id=3361623932303432333437623864306263396561663235356339386335326632267469643d74762669643d3538&auth=111333
寰宇新闻台,http://pp.xmzb.xyz/345.php?id=3634626661336436333434663236343461343139633030313332623939383666267469643d74762669643d3539&auth=111333
寰宇新闻台,http://pp.xmzb.xyz/345.php?id=6137616131643636666132653634396437333230623934303531393263633037267469643d74762669643d313132&auth=111333
寰宇新闻台湾台,http://pp.xmzb.xyz/345.php?id=3539643361363334643836646435363461626235386434363930336634313633267469643d74762669643d3630&auth=111333
寰宇新闻台湾台,http://pp.xmzb.xyz/345.php?id=3265313063373837613061316665613661323534303339646239643731343764267469643d74762669643d313133&auth=111333
TVBS新闻台,http://pp.xmzb.xyz/345.php?id=3530383632393237633538613133336136353431366234393261323039366137267469643d74762669643d3633&auth=111333
TVBS新闻台,http://pp.xmzb.xyz/345.php?id=3739656665363235356163373666636463613833326131626535653264353830267469643d74762669643d3938&auth=111333
TVBS,http://pp.xmzb.xyz/345.php?id=3063613764303539393764626338303464396564653766393838386632633462267469643d74762669643d3635&auth=111333
TVBS,http://pp.xmzb.xyz/345.php?id=3833303933633537376233643235386437303437373431373763373933303730267469643d74762669643d3937&auth=111333
中视,http://pp.xmzb.xyz/345.php?id=3765613164343066396461663763323536646233626133653838666362303836267469643d74762669643d3638&auth=111333
中视,http://pp.xmzb.xyz/345.php?id=6439646433666430306535643135616366623361636439633832656437666465267469643d74762669643d313138&auth=111333
台视,http://pp.xmzb.xyz/345.php?id=3635616462616536663461356133316666343962373561353832366336663466267469643d74762669643d3639&auth=111333
台视,http://pp.xmzb.xyz/345.php?id=3735343631303032333261306664633762306337386464656535373431326131267469643d74762669643d313135&auth=111333
民视,http://pp.xmzb.xyz/345.php?id=6562333434636263383731306132653261663963613636393331636363303062267469643d74762669643d3730&auth=111333
民视,http://pp.xmzb.xyz/345.php?id=3438663739346435626564663063663538393262316436623237633233333264267469643d74762669643d313136&auth=111333
华视,http://pp.xmzb.xyz/345.php?id=6139636431643032343332633837646532333762363331303535666336363765267469643d74762669643d3731&auth=111333
华视,http://pp.xmzb.xyz/345.php?id=6630316461633633653433663730333739366136363331376266396239353162267469643d74762669643d313139&auth=111333
三立台湾台,http://pp.xmzb.xyz/345.php?id=3933343764323930633538313466313831393761373139376331656133363263267469643d74762669643d3733&auth=111333
緯來體育台,http://pp.xmzb.xyz/345.php?id=3462366166303065373066343339363134656561653330343363333439333638267469643d74762669643d3737&auth=111333
纬来日本台,http://pp.xmzb.xyz/345.php?id=6238623032643361343137623266666438363464353836373234396236303130267469643d74762669643d3738&auth=111333
纬来育乐台,http://pp.xmzb.xyz/345.php?id=3334656337666431373938303163383936653837386633303239333830323362267469643d74762669643d3739&auth=111333
DAZN 1,http://pp.xmzb.xyz/345.php?id=6536653638326230386238343738626166643336653762326264323731303439267469643d74762669643d3830&auth=111333
DAZN 2,http://pp.xmzb.xyz/345.php?id=3931313135626631373833393963653234656665653930353965336466336535267469643d74762669643d3831&auth=111333
爱尔达体育1台,http://pp.xmzb.xyz/345.php?id=3333306262636630353865366336336436323334326261383466636330613431267469643d74762669643d3833&auth=111333
爱尔达体育2台,http://pp.xmzb.xyz/345.php?id=6638356334666564306536623632643363656663626564393464323931336633267469643d74762669643d3834&auth=111333
爱尔达体育3台,http://pp.xmzb.xyz/345.php?id=3838646233656635626439646334623732353837656332303835653638643662267469643d74762669643d3835&auth=111333
爱尔达体育4台,http://pp.xmzb.xyz/345.php?id=6561323834323934643331333931333130396437333035366130323438313162267469643d74762669643d3836&auth=111333
大爱一台,http://pp.xmzb.xyz/345.php?id=3734616531663236646263363565393466366364386162623033386663666432267469643d74762669643d3837&auth=111333
大爱二台,http://pp.xmzb.xyz/345.php?id=6165643137613766336436396639356663656531333965376537653234613738267469643d74762669643d3838&auth=111333
HBO,http://pp.xmzb.xyz/345.php?id=3135373637663632343238383636323033656561653530326633666130323635267469643d74762669643d3930&auth=111333
好莱坞电影,http://pp.xmzb.xyz/345.php?id=3033313332393239363735386636643562396565633365663932396234393635267469643d74762669643d3931&auth=111333
FOX新聞,http://pp.xmzb.xyz/345.php?id=6131643939346235623433653937343538373632393632343363623132303865267469643d74762669643d3932&auth=111333
CNN新闻,http://pp.xmzb.xyz/345.php?id=6539363165393061643838376463333363383563353031353937353538346236267469643d74762669643d3933&auth=111333
BBC新闻,http://pp.xmzb.xyz/345.php?id=6666323966303630383632343631313866643436396263313337356263343962267469643d74762669643d3934&auth=111333
Discovery,http://pp.xmzb.xyz/345.php?id=3137666666613635666463353030313334643333663438636538353330333662267469643d74762669643d3935&auth=111333
中天新闻,http://pp.xmzb.xyz/345.php?id=3163343862376664343964643661633764663234326661353964356534663939267469643d74762669643d3939&auth=111333
中天亚洲台,http://pp.xmzb.xyz/345.php?id=3733653034336461383831323363623636353566633935343331306231393638267469643d74762669643d313030&auth=111333
台视新闻,http://pp.xmzb.xyz/345.php?id=6534653832356635323931393633323632303564663963343062366330346334267469643d74762669643d313031&auth=111333
华视新闻,http://pp.xmzb.xyz/345.php?id=6235303830363961313434633733323662303864323563656532386563303633267469643d74762669643d313032&auth=111333
台视财经,http://pp.xmzb.xyz/345.php?id=6437373538646131386636323035363231623936383435326164366232393861267469643d74762669643d313033&auth=111333
中视新闻,http://pp.xmzb.xyz/345.php?id=3532303130626236326532396662326165303732353236333262653539646639267469643d74762669643d313034&auth=111333
非凡新闻,http://pp.xmzb.xyz/345.php?id=3239663133316533386462356232363136346530396537653730316561376638267469643d74762669643d313035&auth=111333
镜新闻,http://pp.xmzb.xyz/345.php?id=3565323331383534633536623433326261346531303663363265323737373938267469643d74762669643d313036&auth=111333
东森新闻,http://pp.xmzb.xyz/345.php?id=3963646539346139666537303138346131343137333334663636646364343534267469643d74762669643d313037&auth=111333
东森财经新闻,http://pp.xmzb.xyz/345.php?id=3431616364376638383336646465343661313734323165623337353061333062267469643d74762669643d313038&auth=111333
半岛新闻,http://pp.xmzb.xyz/345.php?id=6465323037633463626336626663343933313065366337393030646432363932267469643d74762669643d313039&auth=111333
民视台湾台,http://pp.xmzb.xyz/345.php?id=3735386637383365363666326164303731396563386236343662363865373931267469643d74762669643d313131&auth=111333
寰宇財經台,http://pp.xmzb.xyz/345.php?id=3838306262303463333534313066333466303235393539663536666435393130267469643d74762669643d313134&auth=111333
影迷數位電影台,http://pp.xmzb.xyz/345.php?id=3766663133656331653964383164376335346265393631663539393065356566267469643d74762669643d313233&auth=111333
AMC电影台,http://pp.xmzb.xyz/345.php?id=3131313434626663376164396636303364366431373862653531323865313133267469643d74762669643d313234&auth=111333
靖天电影台,http://pp.xmzb.xyz/345.php?id=3131336262376164373762306365666462623464343266373561616130366238267469643d74762669643d313236&auth=111333
龙华电影,http://pp.xmzb.xyz/345.php?id=6234383461333465316166346138376363363538646336303831323064613065267469643d74762669643d313237&auth=111333
采昌影剧,http://pp.xmzb.xyz/345.php?id=6239666436336332353232383230303361383864306432643666343436303330267469643d74762669643d313238&auth=111333
民视影剧,http://pp.xmzb.xyz/345.php?id=3138326638313035316564383330373463626538306364383066366161383837267469643d74762669643d313239&auth=111333
龙华经典,http://pp.xmzb.xyz/345.php?id=3831306231306636333363393731313165313431653934396636643931386535267469643d74762669643d313330&auth=111333
中视经典,http://pp.xmzb.xyz/345.php?id=6262303436363734323838383263343262306361386537363435646661653861267469643d74762669643d313331&auth=111333
台湾戏剧台,http://pp.xmzb.xyz/345.php?id=3637306362386234666439363934333438656636613461396264383465333363267469643d74762669643d313332&auth=111333
靖洋戏剧台,http://pp.xmzb.xyz/345.php?id=6139326633636534636466353864623835653532353433623066353565616633267469643d74762669643d313333&auth=111333
靖天戏剧台,http://pp.xmzb.xyz/345.php?id=3862396533616538323262363761653366386564616634336536333930363637267469643d74762669643d313334&auth=111333
公视戏剧,http://pp.xmzb.xyz/345.php?id=6435383032636437333835343538323162363431663837623536646263396361267469643d74762669643d313335&auth=111333
龙华戏剧,http://pp.xmzb.xyz/345.php?id=6461373464613935393765303566313762333761623965343966376665653135267469643d74762669643d313336&auth=111333
智林体育台,http://pp.xmzb.xyz/345.php?id=6562363465333838343565316439396363363239393164616638643430383033267469643d74762669643d313339&auth=111333
时尚运动X,http://pp.xmzb.xyz/345.php?id=3033323563633533386135343637383830636665336536326532383366656331267469643d74762669643d313430&auth=111333
靖天育乐台,http://pp.xmzb.xyz/345.php?id=3836626430613739303939346239656330386438313763386133333163653234267469643d74762669643d313431&auth=111333
博斯魅力,http://pp.xmzb.xyz/345.php?id=3533623230643633323733623063343932303933393063623163396636316431267469643d74762669643d313432&auth=111333
博斯高球1,http://pp.xmzb.xyz/345.php?id=6364633763303733663530366164356664326265646630383936313036626664267469643d74762669643d313433&auth=111333
博斯高球2,http://pp.xmzb.xyz/345.php?id=3537643265643764343764616136356232636539303137346266333138383962267469643d74762669643d313434&auth=111333
博斯运动1,http://pp.xmzb.xyz/345.php?id=6334363639663062316264313132633538386632616135663238653238623761267469643d74762669643d313435&auth=111333
博斯运动2,http://pp.xmzb.xyz/345.php?id=6133323134613163323362353839663430313737363835353332363337636231267469643d74762669643d313436&auth=111333
博斯网球,http://pp.xmzb.xyz/345.php?id=3963653866343936666632313433613039613362626233376434616665666365267469643d74762669643d313437&auth=111333
博斯无限,http://pp.xmzb.xyz/345.php?id=3335623461636436366133383730633830393862376438313638643137343934267469643d74762669643d313438&auth=111333
博斯无限2,http://pp.xmzb.xyz/345.php?id=3065656634366237636339383934356663373262333662663339366535393935267469643d74762669643d313439&auth=111333
TRACE SPORTS STARS,http://pp.xmzb.xyz/345.php?id=3436316664323237356433306330663235396130393463653436643838336663267469643d74762669643d313530&auth=111333
視納華仁紀實頻道,http://pp.xmzb.xyz/345.php?id=3330356561656663656461343362353362303035393733643363653037313739267469643d74762669643d313533&auth=111333
中视菁采,http://pp.xmzb.xyz/345.php?id=3234626536663464613362343037373064626361393330633639383566383230267469643d74762669643d313534&auth=111333
八大精彩台,http://pp.xmzb.xyz/345.php?id=6639323934393236616536303062343733356266366265313435643764626265267469643d74762669643d313535&auth=111333
八大综艺台,http://pp.xmzb.xyz/345.php?id=3838373961386639633737336562643738346430346435643639373436383836267469643d74762669643d313536&auth=111333
TVBS精采台,http://pp.xmzb.xyz/345.php?id=3336303039643231316537613638656639616539663939373938646462333735267469643d74762669643d313537&auth=111333
TVBS欢乐台,http://pp.xmzb.xyz/345.php?id=6536323461343233316662336539373337613464356164303738616535643263267469643d74762669643d313538&auth=111333
靖天欢乐台,http://pp.xmzb.xyz/345.php?id=3038323832323262653662343366636365353731623636313535363961386333267469643d74762669643d313539&auth=111333
靖天综合台,http://pp.xmzb.xyz/345.php?id=6137303831333662373837636433313063303666623335396566666362396131267469643d74762669643d313630&auth=111333
靖天资讯台,http://pp.xmzb.xyz/345.php?id=3134633334366461306561363863303430316132633837346532393630623738267469643d74762669643d313631&auth=111333
靖天卡通台,http://pp.xmzb.xyz/345.php?id=6430396465323130313766646532366330633265333634663162333065643636267469643d74762669643d313632&auth=111333
靖天日本台,http://pp.xmzb.xyz/345.php?id=3935323835333434633239346131653661616466396534396238616337336631267469643d74762669643d313633&auth=111333
靖洋卡通台,http://pp.xmzb.xyz/345.php?id=3763616137633933663665383364363632333431643031353930343937376538267469643d74762669643d313634&auth=111333
靖天国际台,http://pp.xmzb.xyz/345.php?id=6130363830663035363736386166623762323061333439666635316135323137267469643d74762669643d313635&auth=111333
靖天映画,http://pp.xmzb.xyz/345.php?id=6635336632356532366130316534613331346261383639323536356663313635267469643d74762669643d313636&auth=111333
爱尔达娱乐,http://pp.xmzb.xyz/345.php?id=6436636366303231373566383065336139373533616262343163336561653832267469643d74762669643d313637&auth=111333
龙华卡通,http://pp.xmzb.xyz/345.php?id=6538356635303562643464626636636138643138303839643839363537323866267469643d74762669643d313638&auth=111333
龙华日韩,http://pp.xmzb.xyz/345.php?id=6636613738326437306366633134653432303464663965373731363765363666267469643d74762669643d313639&auth=111333
龙华偶像,http://pp.xmzb.xyz/345.php?id=3735386664633834303363333264623765643966643136376239353235633332267469643d74762669643d313730&auth=111333
民视综艺,http://pp.xmzb.xyz/345.php?id=3338353463396566623066363133613338653537386463366335373435616334267469643d74762669643d313731&auth=111333
民视第一台,http://pp.xmzb.xyz/345.php?id=6338623134333966663861623636333938363536653933656264306166343635267469643d74762669643d313732&auth=111333
民视旅游,http://pp.xmzb.xyz/345.php?id=6164636164303835333162366132666266643262323262326335386563666632267469643d74762669643d313733&auth=111333
亚洲旅游台,http://pp.xmzb.xyz/345.php?id=6364303438663362633162646166623766323034633136356231363433656230267469643d74762669643d313734&auth=111333
客家电视台,http://pp.xmzb.xyz/345.php?id=3236393262393163656665383538333632616164333937343436313463343231267469643d74762669643d313735&auth=111333
爱放动漫,http://pp.xmzb.xyz/345.php?id=3437383336626238646562383831663432306131626565613731326532373631267469643d74762669643d313736&auth=111333
古典音乐台,http://pp.xmzb.xyz/345.php?id=6436323262353130333737383835646364386364316265303032303438393465267469643d74762669643d313737&auth=111333
猪哥亮歌厅秀,http://pp.xmzb.xyz/345.php?id=3530626332653365613261393230393833666136373533396364646438396163267469643d74762669643d313738&auth=111333
Smart知识台,http://pp.xmzb.xyz/345.php?id=3132343361386663383765333733653137393934666337303461616630363130267469643d74762669643d313832&auth=111333
达文西频道,http://pp.xmzb.xyz/345.php?id=3437336533363538393663303364366164363862363136323435666338353938267469643d74762669643d313833&auth=111333
阿里郎,http://pp.xmzb.xyz/345.php?id=3164333931313133633336373264666338383836613936646361383064366634267469643d74762669643d313834&auth=111333
生活英语台,http://pp.xmzb.xyz/345.php?id=6164313335346435396166613637306231383866646139616562636137333466267469643d74762669643d313835&auth=111333
国际财经,http://pp.xmzb.xyz/345.php?id=6461343731643635396133333936356337623735653538333031353531366131267469643d74762669643d313836&auth=111333
美国之音,http://pp.xmzb.xyz/345.php?id=6266613164613563656137336636313665333439353462666437663963656263267469643d74762669643d313837&auth=111333
好消息,http://pp.xmzb.xyz/345.php?id=3662623931636462633134663833303662346335343766653633326231313832267469643d74762669643d313838&auth=111333
好消息2台,http://pp.xmzb.xyz/345.php?id=6261643033653132336361323161303663666464373061316331613334343531267469643d74762669643d313839&auth=111333
非凡商业,http://pp.xmzb.xyz/345.php?id=3531393838333965633131666635636561633330386235366564376139393639267469643d74762669643d313930&auth=111333
国会频道1,http://pp.xmzb.xyz/345.php?id=3262633434333235343635323739393338616166396432646562373863343666267469643d74762669643d313931&auth=111333
国会频道2,http://pp.xmzb.xyz/345.php?id=3134633464303163363034376439336534383338383835326534623563393863267469643d74762669643d313932&auth=111333
TRACE URBAN,http://pp.xmzb.xyz/345.php?id=6434393637636531313365306661643333383561366530623866306433303036267469643d74762669643d313933&auth=111333
MEZZO LIVE,http://pp.xmzb.xyz/345.php?id=3936666136353737363332656232333431633536656238653963623465316162267469643d74762669643d313934&auth=111333
韩国娱乐台,http://pp.xmzb.xyz/345.php?id=3236656339316237653563316138386263356237313131646666323431326238267469643d74762669643d313935&auth=111333
GinxTV,http://pp.xmzb.xyz/345.php?id=3537333064646331636461613361663839653761323466363430623630623262267469643d74762669643d313936&auth=111333

香港测试,#genre#
凤凰中文,http://play-tc-transband.zego.im/live/gwS5kbEwNmWObygXxkddGlm43Yr0rZAqkFgLZRwPewJMVnfHy8.flv 
凤凰资讯,http://play-tc-transband.zego.im/live/7KUcGQoK7Glm43K0vAuRVWGZSscrMD5x2eSGbg4y8YFVh6dd2S.flv
凤凰香港,http://play-tc-transband.zego.im/live/uEACKo2YT4ZTiHBMNM2g49d00j924NASwca4Glm436hsAvKE1L.flv
凤凰中文,https://cdn6.101.qzz.io/163189/fhzw
凤凰资讯,https://cdn6.101.qzz.io/163189/fhzx
凤凰香港,https://cdn6.101.qzz.io/163189/fhhk
翡翠台4K,https://jackcdn6.946985.qzz.io/live/fct4k/stream.m3u8
TVB翡翠,http://play-tc-transband.zego.im/live/CL7gYJcMM5BXZvyamZly3XZnyMmRJGlm43p12oP6KkG1PhQWJK.flv
TVB翡翠(新加坡),http://play-tc-transband.zego.im/live/bNUJfDlj5xtSJFSf660kDlGGlm43aNX0tUks0kHM00gDkHukNW.flv
TVB翡翠(马来),http://play-tc-transband.zego.im/live/QbsxHsZLNj2ktYGlm43ZTZUHJTlZVjSZpxY5sl6vOrZ3E7ZGep.flv
TVB无线新闻,http://live3.jiatianxiazhuangshi.com/live/iUJnBYKU9riuj2Jlibsdwb5m69FKfoGlm43gNC09xXfFvAn4GP.flv
TVB无线新闻(北美)待定,http://play-tc-transband.zego.im/live/yZGlm43FKhAZiWnXgZWQtkOfGZLPdaetFNBYOn2p5klcv31Zq2.flv
TVB明珠,http://play-tc-transband.zego.im/live/fiUuXZC6C8vRRfGvuUTOUJqf5PGlm43H9BhEE7d6usSBcnv4Ar.flv
TVB_Plus,http://play-tc-transband.zego.im/live/O5YSEcBsq1SnGlm43drf2uC7Ub3lAtYhmtOhbZFhdCdSpkHMDe.flv
TVB娱乐新闻,http://play-tc-transband.zego.im/live/SE7CQoYzqeFgE2XWIdGn5xhydKz9KCZQE8eqDZKvGlm430LemY.flv
TVB生活,http://play-tc-transband.zego.im/live/1YSKKplsCJMBhMsAS37PyGlm432UCOeqYgPS0IDjve8UKxS5QS.flv
ViuTV,http://play-tc-transband.zego.im/live/qwBoHYA5D4CJaoEgtcAi3kQJ0fGlm43ov2AtSIL9RQVzndAtee.flv
ViuTV6,http://play-tc-transband.zego.im/live/XTVjHb7nkSAmq4th3Glm43UQfGi89vvKt3IQIE0wTbQWlYkC6M.flv
HOY76,http://play-tc-transband.zego.im/live/ycOMHRmWi9kfSeM9zY38cgT7aSdo35KpKcf8akoGlm43toJYZg.flv
HOY77,http://play-tc-transband.zego.im/live/OCitoW8kzeqjIz3Glm43frCbwDgkjTSFmulrDM1lE9TMzfApyL.flv
HOY78,http://play-tc-transband.zego.im/live/hUCrfw4QYQ0jnzNzBOyknEou8NKNbPM30NZ4zzGlm4305KeGhG.flv 
RTHK31,http://play-tc-transband.zego.im/live/LfN6YUZUCujLNYAAbTwZNcgmoY0FTLE4wnkGlm433nVtHcTXws.flv?%E4%BA%8C%E6%9C%8D
RTHK32,http://play-tc-transband.zego.im/live/2qZtBpB9peDqOiC3nfsgcWGlm43ZEW6qI8pTBOx39dndS7vriR.flv?%E4%BA%8C%E6%9C%8D
Now新闻,http://play-tc-transband.zego.im/live/jZZ2hCFnEcClg2McuImLPcRzGlm43aXDBKtltuWtYkNUFb7FPU.flv?%E4%BA%94%E6%9C%8D
星空卫视,http://play-tc-transband.zego.im/live/live/k64rsdGlshSyfwv329281DpNQWdegX0tm6NMsj6OWsUFWUahqU.flv?%E4%BA%8C%E6%9C%8D
Now足球,http://play-tc-transband.zego.im/live/3Z4ST0baDZpdWjO3erCdGlm43OaaRIZECvIA3xv91FcwgYQx5r.flv?%E4%BA%8C%E6%9C%8D
Now财经,http://play-tc-transband.zego.im/live/id2juxgerPpaXYPuBn0AXpi6dkvTBGlm43knvEt65hmHi9T4LV.flv?%E4%BA%8C%E6%9C%8D
Now紫金国际,http://play-tc-transband.zego.im/live/QrXWokGlm43eGAWr9KbBUj9SwAMpVECiuTogGgIBeU1qwawMVI.flv?%E4%BA%8C%E6%9C%8D
Now剧集,http://play-tc-transband.zego.im/live/B9AKX0X3gSWZVv91HGlm43sYyM8Fie9HvmJFzg3XN8JiR27kog.flv?%E4%BA%8C%E6%9C%8D
Now直播,http://play-tc-transband.zego.im/live/6YzUIlskWni7JfFWSknGDCOaJ5t6jTGlm43aasDP1tcnGWAwW8.flv?%E4%BA%8C%E6%9C%8D
Now英超1,http://play-tc-transband.zego.im/live/QYEOcOhRN08BRpqcBmm32weS0Glm434sRfkmEJQsRwHkha31MI.flv?%E4%BA%8C%E6%9C%8D
Now668赛马,http://play-tc-transband.zego.im/live/7jdO6JoZvHGlm43GAaYW0uvfD4YGIAnKBrqPVkCvQeflo9LWNz.flv?%E4%BA%8C%E6%9C%8D
TVB1,http://play-tc-transband.zego.im/live/9nWoj6aYLHQtkV1fXQa0tN6c00jq5FxEqzfqZ6OBBGlm43ePqp.flv?%E4%BA%8C%E6%9C%8D
TVBJ1,http://play-tc-transband.zego.im/live/xU3SHbh8Glm43CEoP4aRvogZf7Onz4VphQKpce5vuUHrwYauhG.flv?%E4%BA%8C%E6%9C%8D
TVBE,http://play-tc-transband.zego.im/live/SFzW3doZ75K1xWiqGlm43oLZPkP5amtELCs3ErQ0dR7SXLaX04.flv?%E4%BA%8C%E6%9C%8D
TVB明珠剧集,http://play-tc-transband.zego.im/live/U5Lu0QKcXlS8JlsFq99Y9fgbgGlm43qtabagzClzSngLlR1hL2.flv?%E4%BA%8C%E6%9C%8D
TVB翡翠剧集,http://play-tc-transband.zego.im/live/d44FhMk2AV9IbtcJgmYc7rrDSOOxnGlm43TnY2MtgFyn0ArB7z.flv?%E4%BA%8C%E6%9C%8D
TVB黄金华剧,http://play-tc-transband.zego.im/live/HZvZxcheOtbGlm43YtaTNRcYeQhgGTeXNBxInESYlFHHleooST.flv?%E4%BA%8C%E6%9C%8D

翡翠台,https://jackmytv.946985.qzz.io/hls/fct/playlist.m3u8
翡翠台(广电),https://jackcdn6.946985.qzz.io/live/fct/stream.m3u8
翡翠台4K,https://jackcdn6.946985.qzz.io/live/fct4k/stream.m3u8
翡翠台4K,https://jacko12.946985.qzz.io/hls/fct4k/playlist.m3u8
无线新闻台,https://jackcdn6.946985.qzz.io/live/wxxw/stream.m3u8
明珠台,https://jackcdn6.946985.qzz.io/live/mzt/stream.m3u8
明珠台,https://jacko12.946985.qzz.io/hls/mzt/playlist.m3u8
TVB PLUS,https://jackcdn6.946985.qzz.io/live/tvbp/stream.m3u8
HOY TV,https://jackcdn6.946985.qzz.io/live/hoy/stream.m3u8
HOY TV,https://jackcdn.946985.qzz.io/live/hoy/stream.m3u8
ViuTV,https://jackcdn.946985.qzz.io/live/viu/stream.m3u8
ViuTVSix,https://jacksmt.946985.qzz.io/smt3.2.1.php?id=viusix_twn
NOW新闻,https://jackcdn.946985.qzz.io/live/now/stream.m3u8
RTHK31,https://jackcdn.946985.qzz.io/live/rthk31/stream.m3u8
RTHK32,https://jackcdn.946985.qzz.io/live/rthk32/stream.m3u8
澳视澳门,https://jackcdn6.946985.qzz.io/live/asam/stream.m3u8
澳视卫星,https://jackcdn6.946985.qzz.io/live/as/stream.m3u8
凤凰中文,https://jackcdn6.946985.qzz.io/live/fhzw/stream.m3u8
凤凰资讯,https://jackcdn6.946985.qzz.io/live/fhzx/stream.m3u8
凤凰香港,https://jackcdn6.946985.qzz.io/live/fhhk/stream.m3u8
